club;card_year;card_month;card_day;card_weekday;card_hour;day
3;2018;9;29;6;0;636
3;2018;9;29;6;0;636
1;2018;9;29;6;1;636
1;2018;9;29;6;1;636
3;2018;9;23;7;14;630
1;2018;9;29;6;1;636
1;2018;9;29;6;1;636
1;2018;9;29;6;3;636
1;2018;9;29;6;3;636
1;2018;9;29;6;4;636
3;2018;8;3;5;23;579
2;2018;4;18;3;6;472
3;2018;9;29;6;9;636
1;2018;9;29;6;9;636
1;2018;9;29;6;9;636
1;2018;9;29;6;9;636
1;2018;9;29;6;9;636
1;2018;9;29;6;9;636
1;2018;9;29;6;9;636
1;2018;9;29;6;10;636
1;2018;9;29;6;10;636
1;2018;9;29;6;10;636
3;2018;9;29;6;11;636
3;2018;9;29;6;11;636
3;2018;9;29;6;11;636
3;2018;9;29;6;12;636
3;2018;9;29;6;12;636
1;2018;9;29;6;12;636
3;2018;9;29;6;12;636
3;2018;9;29;6;13;636
3;2018;9;29;6;13;636
3;2018;9;29;6;13;636
3;2018;9;29;6;13;636
3;2018;9;29;6;13;636
3;2018;9;29;6;13;636
3;2018;9;29;6;13;636
3;2018;9;29;6;13;636
1;2018;9;29;6;16;636
1;2018;9;29;6;17;636
3;2018;9;29;6;17;636
3;2018;9;29;6;17;636
1;2018;9;29;6;18;636
3;2018;9;29;6;19;636
3;2018;9;29;6;19;636
3;2018;9;29;6;19;636
3;2018;9;29;6;19;636
3;2018;9;29;6;19;636
3;2018;9;29;6;19;636
3;2018;9;29;6;19;636
3;2018;9;29;6;21;636
3;2018;9;29;6;22;636
3;2018;9;29;6;22;636
1;2018;9;29;6;23;636
3;2018;9;30;7;0;637
1;2018;9;30;7;1;637
1;2018;9;30;7;1;637
1;2018;9;30;7;1;637
1;2018;9;30;7;1;637
1;2018;9;30;7;7;637
1;2018;9;30;7;7;637
1;2018;9;30;7;7;637
1;2018;9;30;7;7;637
1;2018;9;30;7;7;637
1;2018;9;30;7;7;637
3;2018;9;30;7;8;637
3;2018;9;30;7;8;637
3;2018;9;30;7;8;637
3;2018;9;30;7;8;637
3;2018;9;30;7;9;637
3;2018;9;30;7;9;637
1;2018;9;30;7;7;637
3;2018;9;30;7;9;637
1;2018;9;30;7;9;637
1;2018;9;30;7;10;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;11;637
3;2018;9;30;7;11;637
3;2018;9;30;7;11;637
1;2018;9;30;7;11;637
3;2018;9;30;7;11;637
1;2018;9;30;7;11;637
3;2018;9;30;7;11;637
1;2018;9;30;7;11;637
1;2018;9;30;7;12;637
1;2018;9;30;7;12;637
3;2018;9;30;7;12;637
3;2018;9;30;7;12;637
1;2018;9;30;7;12;637
3;2018;9;30;7;12;637
3;2018;9;30;7;12;637
3;2018;9;30;7;12;637
1;2018;9;30;7;13;637
1;2018;9;30;7;13;637
3;2017;8;9;3;17;220
3;2018;9;30;7;14;637
3;2018;9;30;7;14;637
3;2018;9;30;7;14;637
3;2018;9;30;7;15;637
3;2018;9;30;7;15;637
1;2018;9;30;7;15;637
3;2018;9;30;7;15;637
1;2018;9;30;7;15;637
3;2018;9;30;7;15;637
3;2018;9;30;7;15;637
3;2018;9;30;7;15;637
3;2018;9;30;7;15;637
1;2018;9;30;7;15;637
3;2018;9;30;7;15;637
1;2018;9;30;7;15;637
3;2018;9;30;7;15;637
1;2018;9;30;7;15;637
3;2018;9;30;7;15;637
3;2018;9;30;7;15;637
3;2018;7;10;2;20;555
1;2018;9;30;7;17;637
1;2018;9;30;7;17;637
1;2018;9;30;7;17;637
1;2018;1;5;5;4;369
1;2018;9;30;7;17;637
3;2018;9;30;7;18;637
3;2018;9;30;7;18;637
3;2018;9;9;7;10;616
1;2018;9;30;7;18;637
1;2018;9;30;7;20;637
1;2018;9;30;7;22;637
1;2018;9;30;7;22;637
1;2018;9;30;7;22;637
1;2018;9;30;7;23;637
1;2018;9;30;7;23;637
1;2018;9;30;7;20;637
1;2018;9;21;5;7;628
1;2018;10;1;1;10;638
1;2018;10;1;1;10;638
3;2018;10;1;1;12;638
2;2017;1;20;5;17;19
2;2018;1;3;3;5;367
3;2018;10;1;1;13;638
3;2018;10;1;1;16;638
3;2018;10;1;1;23;638
3;2018;10;1;1;23;638
1;2018;10;2;2;0;639
3;2018;10;2;2;0;639
3;2018;10;2;2;0;639
1;2018;10;2;2;0;639
3;2018;10;2;2;11;639
1;2018;10;2;2;14;639
3;2018;10;2;2;14;639
3;2018;10;2;2;14;639
2;2018;5;14;1;15;498
1;2018;10;2;2;15;639
1;2018;10;2;2;16;639
3;2018;10;2;2;23;639
3;2018;10;2;2;23;639
3;2017;2;15;3;20;45
1;2018;10;3;3;6;640
1;2018;10;3;3;6;640
1;2018;10;3;3;8;640
3;2018;10;3;3;10;640
1;2018;10;3;3;15;640
1;2018;10;3;3;15;640
1;2018;10;3;3;15;640
3;2018;10;3;3;16;640
1;2018;10;3;3;17;640
1;2018;10;3;3;17;640
3;2018;10;3;3;18;640
3;2018;10;3;3;18;640
3;2018;10;3;3;18;640
3;2018;10;3;3;18;640
3;2018;10;3;3;18;640
3;2018;10;3;3;21;640
1;2018;10;3;3;21;640
1;2018;10;3;3;22;640
3;2018;10;4;4;2;641
3;2018;10;4;4;3;641
3;2018;10;4;4;3;641
3;2018;10;4;4;3;641
3;2018;10;4;4;3;641
3;2018;10;4;4;4;641
3;2018;10;4;4;4;641
1;2018;10;4;4;5;641
1;2018;10;4;4;5;641
1;2018;10;4;4;7;641
1;2018;10;4;4;15;641
3;2018;10;4;4;16;641
3;2018;10;4;4;17;641
1;2018;10;4;4;17;641
1;2018;10;4;4;17;641
3;2018;10;4;4;17;641
1;2018;10;4;4;17;641
3;2018;10;4;4;17;641
3;2018;10;4;4;18;641
1;2018;3;24;6;18;447
1;2018;10;4;4;20;641
1;2018;10;4;4;20;641
2;2018;2;24;6;11;419
3;2018;10;5;5;0;642
3;2018;10;5;5;0;642
3;2018;10;5;5;0;642
3;2018;10;5;5;1;642
3;2018;10;5;5;1;642
3;2018;10;5;5;1;642
3;2018;10;5;5;1;642
3;2018;10;5;5;1;642
3;2018;10;5;5;1;642
1;2018;10;5;5;1;642
3;2018;10;5;5;2;642
1;2018;10;5;5;2;642
3;2018;10;5;5;2;642
3;2018;10;5;5;2;642
3;2018;10;5;5;2;642
3;2018;10;5;5;2;642
3;2018;10;5;5;2;642
3;2018;10;5;5;2;642
3;2018;10;5;5;2;642
1;2018;10;5;5;7;642
1;2018;10;5;5;10;642
3;2018;10;5;5;11;642
1;2018;10;5;5;12;642
3;2018;10;5;5;15;642
3;2018;10;5;5;15;642
3;2018;10;5;5;15;642
1;2018;10;5;5;16;642
1;2018;10;5;5;16;642
1;2018;10;5;5;16;642
1;2018;10;5;5;16;642
3;2018;10;5;5;18;642
1;2018;10;5;5;18;642
3;2018;10;5;5;18;642
1;2018;10;5;5;18;642
1;2018;10;5;5;19;642
1;2018;10;5;5;19;642
1;2018;10;5;5;19;642
3;2018;8;16;4;13;592
1;2018;10;5;5;20;642
1;2018;10;5;5;20;642
3;2018;10;6;6;4;643
2;2018;4;21;6;16;475
3;2018;10;6;6;5;643
3;2018;10;6;6;5;643
3;2017;11;5;7;13;308
1;2018;10;6;6;10;643
1;2018;10;6;6;13;643
1;2018;10;6;6;13;643
3;2018;10;6;6;13;643
1;2018;10;6;6;13;643
3;2018;10;6;6;13;643
1;2018;10;6;6;13;643
1;2018;10;6;6;14;643
1;2018;10;6;6;14;643
1;2018;10;6;6;14;643
1;2018;10;6;6;14;643
1;2018;10;6;6;14;643
1;2018;10;6;6;14;643
1;2018;10;6;6;14;643
1;2018;10;6;6;14;643
3;2018;10;6;6;16;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
1;2018;10;6;6;17;643
3;2018;10;6;6;17;643
3;2018;10;6;6;17;643
1;2018;10;6;6;22;643
1;2018;10;6;6;23;643
1;2018;10;6;6;23;643
3;2018;10;6;6;23;643
1;2018;10;6;6;23;643
3;2018;10;6;6;23;643
3;2018;10;6;6;23;643
3;2018;10;6;6;23;643
1;2018;10;6;6;23;643
3;2018;10;6;6;23;643
1;2018;10;7;7;0;644
1;2018;10;7;7;0;644
3;2018;10;7;7;0;644
3;2018;10;7;7;0;644
3;2018;10;7;7;0;644
3;2018;10;7;7;0;644
3;2018;10;7;7;0;644
3;2018;10;7;7;0;644
3;2018;10;7;7;0;644
3;2018;10;7;7;1;644
3;2018;10;7;7;1;644
3;2018;10;7;7;2;644
3;2018;10;7;7;2;644
3;2018;10;7;7;2;644
3;2018;10;7;7;2;644
3;2018;10;7;7;4;644
1;2018;10;7;7;5;644
1;2018;10;6;6;23;643
1;2018;10;7;7;6;644
3;2018;10;7;7;7;644
3;2018;10;7;7;7;644
3;2018;10;7;7;7;644
2;2017;4;22;6;0;111
3;2018;10;7;7;7;644
3;2018;10;7;7;9;644
3;2018;10;7;7;9;644
3;2017;12;17;7;12;350
1;2018;10;7;7;10;644
3;2018;10;7;7;11;644
3;2018;10;7;7;11;644
3;2018;10;7;7;11;644
3;2018;10;7;7;11;644
3;2018;10;7;7;11;644
3;2018;10;7;7;11;644
1;2018;10;7;7;11;644
1;2018;10;7;7;11;644
3;2018;10;7;7;11;644
3;2018;10;7;7;12;644
3;2018;10;7;7;16;644
3;2018;10;7;7;16;644
1;2018;10;7;7;16;644
3;2018;10;7;7;16;644
1;2018;10;7;7;16;644
3;2018;10;7;7;16;644
3;2018;10;7;7;16;644
3;2018;10;7;7;17;644
3;2018;1;21;7;15;385
3;2018;10;7;7;19;644
3;2018;10;7;7;21;644
1;2018;10;7;7;22;644
3;2018;10;7;7;22;644
1;2018;10;7;7;22;644
3;2018;10;7;7;22;644
3;2018;10;7;7;22;644
1;2018;10;7;7;22;644
1;2018;10;7;7;22;644
1;2018;10;7;7;23;644
1;2018;10;7;7;23;644
1;2018;10;8;1;0;645
1;2018;10;8;1;0;645
1;2018;10;8;1;0;645
1;2018;10;8;1;0;645
1;2018;10;8;1;0;645
1;2018;10;8;1;0;645
3;2018;9;30;7;18;637
1;2018;10;8;1;8;645
1;2018;10;8;1;10;645
3;2018;5;18;5;11;502
3;2018;10;8;1;15;645
3;2018;10;8;1;15;645
3;2018;10;8;1;15;645
1;2018;10;8;1;18;645
3;2018;10;8;1;19;645
3;2018;10;8;1;21;645
3;2018;10;8;1;22;645
3;2018;10;8;1;22;645
3;2018;10;8;1;22;645
3;2018;10;8;1;22;645
3;2018;10;8;1;22;645
1;2018;10;9;2;2;646
1;2018;10;9;2;2;646
3;2017;8;6;7;4;217
1;2018;10;9;2;3;646
1;2018;10;9;2;4;646
1;2018;10;9;2;4;646
1;2018;10;9;2;4;646
3;2018;10;9;2;7;646
3;2018;10;9;2;7;646
3;2018;10;9;2;7;646
3;2018;10;9;2;7;646
3;2018;10;9;2;7;646
3;2018;10;9;2;10;646
3;2018;10;9;2;10;646
3;2018;10;9;2;11;646
3;2018;10;9;2;11;646
1;2018;10;9;2;12;646
1;2018;10;9;2;12;646
3;2018;10;9;2;12;646
3;2018;10;9;2;12;646
3;2018;10;9;2;13;646
3;2018;10;9;2;13;646
1;2018;10;9;2;13;646
1;2018;10;9;2;13;646
1;2018;10;9;2;13;646
1;2018;10;9;2;13;646
1;2018;10;9;2;13;646
3;2018;10;9;2;14;646
1;2018;10;9;2;18;646
1;2018;10;9;2;19;646
3;2018;10;9;2;21;646
3;2018;10;9;2;21;646
3;2018;10;9;2;21;646
3;2018;10;9;2;22;646
1;2018;10;9;2;22;646
1;2017;2;14;2;23;44
3;2018;10;9;2;23;646
3;2018;10;9;2;23;646
3;2018;10;10;3;6;647
3;2018;10;10;3;6;647
3;2018;10;10;3;8;647
1;2018;10;10;3;14;647
3;2018;10;10;3;15;647
1;2018;10;10;3;16;647
1;2018;10;10;3;16;647
3;2018;10;10;3;16;647
1;2018;10;10;3;16;647
1;2018;10;10;3;16;647
3;2018;10;10;3;16;647
1;2018;10;10;3;16;647
1;2018;10;10;3;16;647
1;2018;10;10;3;16;647
3;2018;10;10;3;17;647
3;2018;10;10;3;21;647
3;2018;10;10;3;21;647
3;2018;10;10;3;23;647
3;2018;10;10;3;23;647
3;2018;10;10;3;23;647
3;2018;10;10;3;23;647
3;2018;10;10;3;23;647
3;2018;10;11;4;2;648
3;2018;10;11;4;3;648
3;2018;10;11;4;3;648
1;2018;10;11;4;3;648
1;2018;10;11;4;3;648
1;2018;10;11;4;4;648
1;2018;10;11;4;6;648
1;2018;10;11;4;6;648
3;2018;10;11;4;11;648
3;2018;10;11;4;14;648
3;2018;10;11;4;18;648
3;2018;10;12;5;0;649
3;2018;10;12;5;0;649
3;2018;10;12;5;0;649
1;2018;9;15;6;5;622
3;2018;10;4;4;2;641
3;2018;10;12;5;10;649
3;2018;10;12;5;10;649
1;2018;10;12;5;12;649
3;2018;9;21;5;17;628
1;2018;10;12;5;16;649
3;2018;10;12;5;18;649
3;2018;10;12;5;20;649
3;2018;10;12;5;20;649
1;2018;10;13;6;0;650
1;2018;10;13;6;0;650
1;2018;10;13;6;0;650
3;2018;10;13;6;0;650
3;2018;10;13;6;0;650
1;2018;10;13;6;9;650
1;2018;10;13;6;9;650
1;2018;10;13;6;10;650
3;2018;10;13;6;10;650
3;2018;10;13;6;10;650
1;2018;10;13;6;12;650
1;2018;10;13;6;12;650
3;2018;10;13;6;13;650
3;2018;10;13;6;13;650
3;2018;10;13;6;13;650
1;2018;10;13;6;13;650
1;2018;10;13;6;13;650
3;2018;10;13;6;13;650
1;2018;10;13;6;13;650
3;2018;10;13;6;13;650
3;2018;10;13;6;13;650
3;2018;10;13;6;13;650
3;2018;10;13;6;14;650
3;2018;10;13;6;14;650
1;2018;10;13;6;14;650
3;2018;10;13;6;14;650
1;2018;10;13;6;14;650
1;2018;10;13;6;15;650
1;2018;10;13;6;15;650
1;2018;10;13;6;15;650
3;2018;10;13;6;15;650
1;2018;10;13;6;15;650
3;2018;10;13;6;16;650
3;2018;10;13;6;16;650
3;2018;10;13;6;16;650
3;2018;10;13;6;16;650
3;2018;10;13;6;16;650
1;2018;10;13;6;16;650
1;2018;10;13;6;17;650
1;2017;2;24;5;8;54
1;2018;10;13;6;19;650
3;2018;10;13;6;22;650
3;2018;10;13;6;22;650
1;2018;10;14;7;1;651
1;2018;10;14;7;1;651
1;2018;10;14;7;1;651
1;2018;10;14;7;1;651
1;2018;10;14;7;1;651
1;2018;10;14;7;1;651
1;2018;10;14;7;6;651
1;2018;10;14;7;6;651
1;2018;10;14;7;6;651
1;2018;10;14;7;7;651
1;2018;10;14;7;9;651
3;2018;10;14;7;9;651
1;2018;10;14;7;9;651
3;2018;10;14;7;9;651
1;2018;10;14;7;9;651
1;2018;10;14;7;9;651
3;2018;10;14;7;9;651
3;2018;10;14;7;10;651
1;2018;10;14;7;10;651
1;2018;10;14;7;10;651
3;2018;10;14;7;10;651
1;2018;10;14;7;10;651
3;2018;10;14;7;10;651
1;2018;10;14;7;10;651
1;2018;10;14;7;10;651
1;2018;10;14;7;10;651
1;2018;10;14;7;10;651
1;2018;10;14;7;10;651
1;2018;10;14;7;11;651
1;2018;10;14;7;11;651
1;2018;10;14;7;11;651
1;2018;10;14;7;11;651
1;2018;10;14;7;11;651
1;2018;10;14;7;11;651
1;2018;10;14;7;11;651
3;2018;10;14;7;11;651
3;2018;10;14;7;12;651
3;2018;10;14;7;12;651
3;2018;10;14;7;12;651
3;2018;10;14;7;12;651
3;2018;10;14;7;12;651
1;2018;10;14;7;13;651
1;2018;10;14;7;13;651
1;2018;10;14;7;13;651
1;2018;10;14;7;13;651
1;2018;10;14;7;13;651
1;2018;10;14;7;13;651
1;2018;10;14;7;13;651
1;2017;10;14;6;21;286
3;2018;10;14;7;13;651
3;2018;10;14;7;14;651
2;2017;12;20;3;20;353
3;2018;10;14;7;15;651
1;2018;10;14;7;17;651
1;2018;10;14;7;17;651
1;2018;10;14;7;17;651
1;2018;10;14;7;17;651
1;2018;10;14;7;17;651
1;2018;10;14;7;17;651
1;2018;9;17;1;4;624
3;2018;10;14;7;21;651
3;2018;10;14;7;22;651
1;2018;10;14;7;22;651
3;2018;10;15;1;0;652
3;2018;10;15;1;0;652
1;2018;2;20;2;22;415
1;2018;10;15;1;10;652
3;2018;10;15;1;11;652
1;2018;10;15;1;12;652
1;2017;11;2;4;17;305
3;2018;10;15;1;16;652
3;2018;1;15;1;12;379
3;2018;10;15;1;17;652
3;2018;10;15;1;17;652
3;2018;10;15;1;17;652
1;2018;10;15;1;22;652
3;2018;10;15;1;22;652
3;2018;10;15;1;23;652
3;2018;10;15;1;23;652
3;2018;10;16;2;0;653
3;2018;10;16;2;0;653
1;2018;10;16;2;6;653
1;2018;10;16;2;10;653
1;2018;10;16;2;13;653
1;2018;10;16;2;13;653
1;2018;10;16;2;17;653
1;2018;10;16;2;17;653
1;2018;10;16;2;20;653
1;2018;10;17;3;7;654
1;2018;10;17;3;7;654
1;2018;10;17;3;8;654
3;2018;10;17;3;9;654
1;2018;10;17;3;11;654
3;2018;10;17;3;11;654
3;2018;10;17;3;11;654
3;2018;10;17;3;13;654
1;2018;10;17;3;14;654
1;2018;8;22;3;16;598
1;2018;10;17;3;16;654
1;2018;10;17;3;17;654
3;2018;10;17;3;18;654
3;2018;10;17;3;18;654
3;2018;10;17;3;18;654
1;2018;10;17;3;19;654
3;2018;10;17;3;21;654
3;2018;10;17;3;21;654
3;2018;10;17;3;22;654
3;2018;10;17;3;22;654
3;2018;10;17;3;22;654
3;2018;10;18;4;1;655
3;2018;10;18;4;2;655
3;2018;10;18;4;2;655
3;2018;3;28;3;15;451
1;2018;10;18;4;11;655
1;2018;10;18;4;12;655
3;2018;10;18;4;12;655
3;2018;10;18;4;13;655
1;2018;10;18;4;13;655
3;2018;10;18;4;16;655
3;2018;10;18;4;13;655
3;2018;6;28;4;20;543
3;2018;10;18;4;18;655
1;2018;10;18;4;18;655
3;2018;10;18;4;18;655
1;2018;10;18;4;19;655
1;2018;10;18;4;20;655
1;2018;10;18;4;21;655
3;2018;10;18;4;13;655
1;2018;10;19;5;12;656
1;2018;10;19;5;12;656
1;2018;10;19;5;13;656
3;2018;10;15;1;11;652
3;2018;10;19;5;13;656
3;2018;10;19;5;13;656
1;2018;10;19;5;13;656
1;2018;10;19;5;13;656
1;2018;10;19;5;14;656
3;2018;10;19;5;14;656
1;2018;10;19;5;15;656
1;2018;7;7;6;2;552
3;2018;10;19;5;17;656
3;2018;10;19;5;17;656
3;2018;10;19;5;17;656
1;2018;10;19;5;17;656
3;2018;10;19;5;18;656
1;2018;10;19;5;18;656
3;2018;10;19;5;18;656
1;2018;10;19;5;18;656
3;2018;4;9;1;13;463
3;2018;10;19;5;22;656
3;2018;10;20;6;0;657
1;2018;10;20;6;2;657
1;2018;10;20;6;2;657
1;2018;10;20;6;2;657
1;2018;10;20;6;2;657
1;2018;10;20;6;2;657
3;2018;10;20;6;4;657
1;2018;10;20;6;5;657
1;2018;10;20;6;5;657
3;2018;10;20;6;5;657
1;2018;10;20;6;6;657
3;2018;10;20;6;7;657
1;2018;7;7;6;6;552
1;2018;1;30;2;22;394
1;2018;10;20;6;10;657
1;2018;10;20;6;12;657
1;2018;1;26;5;12;390
1;2018;10;20;6;12;657
1;2018;10;20;6;12;657
1;2018;10;20;6;12;657
1;2018;10;20;6;12;657
3;2018;10;20;6;13;657
3;2018;10;20;6;13;657
1;2018;9;26;3;16;633
1;2018;9;26;3;16;633
3;2018;10;20;6;13;657
1;2018;10;20;6;13;657
3;2018;10;20;6;13;657
3;2018;10;20;6;13;657
3;2018;10;20;6;13;657
3;2018;10;20;6;13;657
3;2018;10;20;6;13;657
3;2018;10;20;6;14;657
3;2018;10;20;6;14;657
3;2018;10;20;6;14;657
3;2018;10;20;6;14;657
3;2018;10;20;6;14;657
3;2018;10;20;6;15;657
3;2018;10;20;6;15;657
3;2018;10;20;6;16;657
1;2018;10;20;6;17;657
2;2018;3;7;3;13;430
3;2018;10;20;6;19;657
3;2018;10;20;6;19;657
3;2018;10;20;6;19;657
3;2018;10;20;6;20;657
3;2018;10;20;6;20;657
3;2018;10;20;6;20;657
3;2018;10;20;6;20;657
1;2018;10;20;6;20;657
3;2018;10;20;6;20;657
1;2018;10;20;6;21;657
3;2018;10;20;6;21;657
1;2018;10;20;6;21;657
3;2018;10;20;6;22;657
3;2018;10;20;6;22;657
3;2018;10;20;6;22;657
3;2018;10;20;6;22;657
1;2018;10;20;6;22;657
3;2018;10;20;6;22;657
3;2018;10;20;6;22;657
3;2018;10;20;6;23;657
3;2018;10;20;6;23;657
3;2018;10;21;7;3;658
3;2018;10;21;7;3;658
1;2018;10;21;7;4;658
2;2017;11;19;7;7;322
1;2018;10;21;7;6;658
2;2017;11;19;7;7;322
1;2018;10;21;7;7;658
2;2018;5;19;6;3;503
1;2017;2;26;7;10;56
3;2018;10;21;7;10;658
3;2018;10;21;7;11;658
3;2018;10;21;7;11;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;13;658
3;2018;10;21;7;14;658
3;2018;10;21;7;15;658
3;2018;10;21;7;15;658
3;2018;10;21;7;15;658
3;2018;10;21;7;15;658
3;2018;10;21;7;15;658
1;2018;10;21;7;15;658
3;2018;10;21;7;15;658
3;2018;10;21;7;15;658
3;2018;10;21;7;15;658
3;2018;10;21;7;15;658
1;2018;10;21;7;16;658
1;2018;10;21;7;16;658
1;2018;10;21;7;16;658
3;2018;10;21;7;17;658
3;2018;10;21;7;17;658
3;2018;10;21;7;17;658
3;2018;10;21;7;17;658
1;2018;10;18;4;19;655
3;2018;10;21;7;21;658
3;2018;10;21;7;21;658
1;2018;10;21;7;23;658
1;2018;10;21;7;23;658
3;2018;10;22;1;0;659
3;2018;10;22;1;0;659
1;2018;10;22;1;0;659
3;2018;10;22;1;1;659
3;2018;10;22;1;1;659
3;2018;10;22;1;2;659
3;2018;10;22;1;7;659
1;2018;10;22;1;8;659
2;2018;4;17;2;21;471
3;2018;8;19;7;23;595
3;2018;10;22;1;13;659
1;2018;10;22;1;19;659
1;2018;10;22;1;20;659
3;2018;10;22;1;20;659
1;2018;10;22;1;21;659
3;2018;10;22;1;23;659
3;2018;10;22;1;23;659
1;2018;10;22;1;23;659
1;2018;10;22;1;23;659
1;2018;10;23;2;9;660
1;2018;10;23;2;9;660
3;2018;8;24;5;3;600
3;2018;10;23;2;10;660
3;2018;10;23;2;10;660
3;2018;10;23;2;10;660
3;2018;10;23;2;11;660
1;2018;10;23;2;11;660
3;2018;10;23;2;11;660
3;2018;10;23;2;13;660
3;2018;10;23;2;14;660
3;2018;10;23;2;15;660
1;2018;10;23;2;15;660
1;2018;10;23;2;16;660
1;2018;10;23;2;17;660
1;2017;11;29;3;22;332
1;2018;10;23;2;21;660
1;2018;10;23;2;21;660
1;2018;10;24;3;6;661
1;2018;10;24;3;6;661
1;2018;10;24;3;7;661
1;2018;10;24;3;8;661
1;2018;10;24;3;8;661
1;2018;10;24;3;8;661
1;2018;10;24;3;10;661
1;2018;10;24;3;13;661
1;2018;10;24;3;13;661
1;2018;8;15;3;17;591
3;2018;10;24;3;14;661
3;2018;10;24;3;14;661
1;2018;10;24;3;14;661
3;2018;10;24;3;16;661
3;2018;10;24;3;16;661
3;2018;10;24;3;19;661
3;2018;10;24;3;19;661
3;2018;10;24;3;23;661
1;2018;10;25;4;0;662
1;2018;10;25;4;0;662
1;2018;10;25;4;2;662
3;2018;10;25;4;3;662
3;2018;10;25;4;3;662
3;2018;10;25;4;3;662
3;2018;10;25;4;4;662
1;2018;10;25;4;9;662
1;2018;10;25;4;10;662
3;2018;10;25;4;11;662
1;2018;10;25;4;11;662
1;2018;10;25;4;11;662
1;2018;10;25;4;11;662
1;2018;10;25;4;11;662
1;2018;10;25;4;12;662
1;2018;10;25;4;12;662
1;2018;10;25;4;12;662
1;2018;10;25;4;15;662
3;2018;10;25;4;17;662
1;2018;10;25;4;18;662
1;2018;10;25;4;18;662
3;2018;10;25;4;18;662
1;2018;10;25;4;18;662
1;2018;10;25;4;23;662
1;2018;10;25;4;23;662
1;2018;10;25;4;23;662
1;2018;10;25;4;23;662
1;2018;10;26;5;0;663
1;2018;10;26;5;1;663
1;2018;10;26;5;1;663
3;2018;10;26;5;5;663
3;2018;10;26;5;5;663
1;2018;10;26;5;7;663
1;2018;10;26;5;7;663
1;2018;9;1;6;16;608
1;2018;10;26;5;11;663
1;2018;10;26;5;11;663
3;2018;10;26;5;11;663
3;2018;10;26;5;12;663
2;2017;3;31;5;8;89
3;2018;10;26;5;13;663
3;2018;10;26;5;13;663
3;2018;10;26;5;13;663
3;2018;10;26;5;13;663
1;2018;10;26;5;14;663
1;2018;10;26;5;14;663
3;2018;10;26;5;15;663
1;2018;10;26;5;15;663
3;2018;10;26;5;15;663
1;2018;10;26;5;15;663
1;2018;10;26;5;15;663
1;2018;10;26;5;15;663
1;2018;10;26;5;16;663
1;2018;10;26;5;16;663
1;2018;10;26;5;17;663
3;2018;10;26;5;18;663
3;2018;10;26;5;18;663
1;2018;10;26;5;18;663
3;2018;10;26;5;18;663
1;2018;10;26;5;18;663
3;2018;10;26;5;20;663
1;2018;10;26;5;21;663
1;2018;10;26;5;21;663
3;2018;10;26;5;22;663
1;2018;10;26;5;23;663
1;2018;10;26;5;23;663
1;2018;10;26;5;23;663
1;2018;10;26;5;23;663
1;2018;10;27;6;0;664
1;2018;10;27;6;0;664
1;2018;10;27;6;0;664
1;2018;10;27;6;0;664
3;2018;10;27;6;2;664
1;2018;10;27;6;2;664
3;2018;10;27;6;3;664
3;2018;10;27;6;3;664
3;2018;10;27;6;4;664
3;2018;10;27;6;6;664
3;2018;10;27;6;6;664
3;2018;10;27;6;6;664
3;2018;10;27;6;6;664
1;2018;10;27;6;6;664
3;2018;10;27;6;7;664
3;2018;10;27;6;10;664
1;2018;10;27;6;10;664
3;2018;10;27;6;10;664
3;2018;10;27;6;10;664
3;2018;10;27;6;11;664
3;2018;10;27;6;11;664
3;2018;10;27;6;11;664
1;2018;10;27;6;11;664
1;2018;10;27;6;11;664
1;2018;10;27;6;11;664
3;2018;10;27;6;12;664
1;2018;10;27;6;12;664
3;2018;10;27;6;12;664
3;2018;10;27;6;12;664
3;2018;10;27;6;13;664
3;2018;8;19;7;18;595
3;2018;10;27;6;13;664
3;2018;10;27;6;13;664
3;2018;10;27;6;13;664
3;2018;10;27;6;13;664
1;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;14;664
3;2018;10;27;6;15;664
3;2018;10;27;6;15;664
1;2018;10;27;6;15;664
1;2018;10;27;6;16;664
1;2018;10;27;6;16;664
1;2018;10;27;6;17;664
3;2018;10;27;6;17;664
1;2018;7;23;1;12;568
1;2018;10;27;6;19;664
1;2018;10;27;6;19;664
3;2017;2;18;6;15;48
1;2018;10;27;6;21;664
3;2018;10;27;6;21;664
3;2018;10;28;7;0;665
1;2018;10;28;7;1;665
2;2017;11;14;2;22;317
